index,rule_id,rule_type,tool,level,file_type,start_line,rank,occurrence_count,severity,ground_truth_fp
4234,csrf-missing,mixed,Semgrep,note,infra,1179,0.6186508971873741,2,0.639322188378959,True
4235,assert-usage,clear_fp,Semgrep,note,production,1749,0.8898601874152564,4,0.4091998643762307,True
4236,s3-no-encryption,mixed,CodeQL,error,infra,1126,0.5469222957450507,4,0.5641802431701348,False
4237,gdpr-data-leak,clear_vp,SonarQube,error,production,917,0.9502562531455145,3,0.790981140899434,False
4238,weak-cipher,mixed,CodeQL,warning,test,1854,0.8979825321496254,5,0.6114468787491443,False
4239,public-subnet,mixed,SonarQube,note,infra,703,0.8202071593633219,3,0.06927047602516245,True
4240,malware-callback,clear_vp,SonarQube,note,production,1476,0.9068562361164239,3,0.24631666593428592,False
4241,assert-usage,clear_fp,SonarQube,warning,production,1334,0.3296739621343907,7,0.7273352343491731,True
4242,rce-confirmed,clear_vp,Semgrep,note,production,1662,0.668849704605401,6,0.3626681087303365,False
4243,latest-tag,clear_fp,Semgrep,error,config,1277,0.3012413819771028,4,0.542752277749765,False
4244,assert-usage,clear_fp,CodeQL,warning,production,1841,0.05391533907786361,2,0.9235692367862389,True
4245,deserialization,clear_vp,SonarQube,note,infra,399,0.03243263859147305,7,0.011369823562593862,False
4246,command-injection,clear_vp,SonarQube,note,test,1758,0.7310993050527979,5,0.8731316686080842,False
4247,deserialization,clear_vp,SonarQube,note,production,248,0.11362674478939794,4,0.4921775713402674,False
4248,ssh-anomaly,mixed,SonarQube,warning,test,629,0.6400155437935253,5,0.34790782164653167,True
4249,deserialization,clear_vp,SonarQube,none,production,1465,0.8573645574705203,2,0.3845662324852436,False
4250,dom-xss,clear_vp,Semgrep,warning,test,514,0.054476639038018804,7,0.5181864730121819,False
4251,open-redirect,mixed,Semgrep,warning,infra,301,0.9888001946378073,3,0.050353901528615186,True
4252,sql-injection,mixed,SonarQube,note,config,200,0.1706756015667914,7,0.579430680646902,True
4253,gdpr-data-leak,clear_vp,SonarQube,warning,test,849,0.8975545051093343,9,0.8293776266831397,True
4254,xss-reflected,mixed,Semgrep,note,production,1589,0.7353772975743593,6,0.8723875612129921,True
4255,prototype-pollution,mixed,Semgrep,warning,production,805,0.7375250979664448,4,0.2598688868593112,False
4256,sql-injection,mixed,Semgrep,note,production,747,0.79170226161329,4,0.39221789867461465,True
4257,assert-usage,clear_fp,Semgrep,warning,production,1759,0.44035427396059723,4,0.7477255301128579,True
4258,rce-confirmed,clear_vp,SonarQube,note,test,819,0.9284496292375944,3,0.837324462964272,False
4259,eval-detected,clear_fp,Semgrep,note,infra,1500,0.3451642867274006,4,0.4161262876444747,True
4260,xss-reflected,mixed,CodeQL,warning,production,1183,0.3655626402779679,5,0.06598705534967675,True
4261,hsts-missing,clear_fp,Semgrep,note,test,1988,0.5383170500086214,6,0.6180638356352548,True
4262,hardcoded-secret,mixed,CodeQL,note,config,338,0.6984249941486836,3,0.5850564658379659,True
4263,latest-tag,clear_fp,SonarQube,error,config,324,0.500244604183647,3,0.26353771518338776,False
4264,hsts-missing,clear_fp,Semgrep,warning,config,136,0.25564463186580777,6,0.5188151249369125,True
4265,weak-cipher,mixed,CodeQL,warning,infra,1333,0.22166480853094772,4,0.9399973889889021,True
4266,command-injection,clear_vp,Semgrep,warning,test,309,0.46401843222580974,3,0.5829449919414155,False
4267,http-404-burst,clear_fp,CodeQL,warning,test,601,0.9933426973011192,3,0.6434960356584803,True
4268,xss-reflected,mixed,Semgrep,none,production,510,0.035378899527998,5,0.8857941652325871,True
4269,http-404-burst,clear_fp,CodeQL,warning,config,1300,0.5834526895331611,3,0.22518714794945904,True
4270,unused-import,clear_fp,CodeQL,warning,production,200,0.16424941247650848,6,0.6398972376719751,True
4271,malware-callback,clear_vp,Semgrep,error,test,1393,0.6330917773508312,6,0.7364943863014933,False
4272,sql-injection,mixed,CodeQL,note,production,871,0.694891068809956,6,0.10420433294358489,False
4273,public-subnet,mixed,CodeQL,warning,infra,715,0.20615914482863906,7,0.011051062639031106,False
4274,assert-usage,clear_fp,SonarQube,error,test,1305,0.17211566356472607,3,0.663749485647823,True
4275,unused-import,clear_fp,Semgrep,none,config,129,0.9943768997177854,3,0.43934880284622024,True
4276,rce-confirmed,clear_vp,Semgrep,error,production,1161,0.5546288666744599,4,0.23602491568519213,False
4277,todo-comment,clear_fp,CodeQL,error,production,752,0.6979876131950005,4,0.14895928450553464,True
4278,s3-no-encryption,mixed,SonarQube,warning,config,1215,0.7870167549537618,4,0.16460677119821765,False
4279,dns-exfiltration,clear_vp,CodeQL,none,production,1863,0.8836887378247141,3,0.7054505255952768,True
4280,ssh-anomaly,mixed,Semgrep,none,config,178,0.1362199645830512,1,0.4929182657095732,True
4281,gdpr-data-leak,clear_vp,SonarQube,note,infra,1790,0.4936919661030653,6,0.6657057587489417,False
4282,malware-callback,clear_vp,SonarQube,note,production,631,0.772915053821885,1,0.5022570280568253,False
4283,sql-injection,mixed,SonarQube,warning,production,1149,0.048423168304580266,2,0.281324428561327,False
4284,rds-public,mixed,Semgrep,note,test,996,0.9356017417313167,6,0.9643142989037355,True
4285,insecure-deser,clear_vp,Semgrep,none,production,1172,0.5438448678872697,2,0.8832251267138379,False
4286,s3-no-encryption,mixed,SonarQube,error,config,237,0.8292336681198818,3,0.7510390459351902,False
4287,todo-comment,clear_fp,CodeQL,none,test,798,0.8070075479378683,2,0.056614675488534716,True
4288,bare-except,clear_fp,CodeQL,note,config,195,0.9192395162290854,6,0.9505684309736157,True
4289,command-injection,clear_vp,Semgrep,note,infra,1520,0.7848926031026473,5,0.523298084345357,True
4290,xss-reflected,mixed,Semgrep,error,production,102,0.9535559323177945,3,0.8773240459247479,False
4291,malware-callback,clear_vp,SonarQube,error,production,319,0.9436160182003475,3,0.7271524927794043,True
4292,todo-comment,clear_fp,SonarQube,warning,production,1974,0.36420555678717126,3,0.9006586506074757,True
4293,bare-except,clear_fp,CodeQL,warning,production,274,0.9166995821032893,3,0.36373028445956146,True
4294,eval-detected,clear_fp,CodeQL,error,production,1462,0.32255556700884047,6,0.7515944293080459,True
4295,http-404-burst,clear_fp,SonarQube,note,infra,971,0.9607466708036764,5,0.2164380014307602,True
4296,deserialization,clear_vp,CodeQL,none,production,1200,0.702005270575211,2,0.33499086346570683,False
4297,rds-public,mixed,Semgrep,warning,infra,1178,0.23344851469459238,3,0.004030406137298992,False
4298,latest-tag,clear_fp,SonarQube,note,infra,673,0.23807007568637517,10,0.7719858128206885,True
4299,csrf-missing,mixed,SonarQube,warning,production,1701,0.21147860088562775,3,0.4952244469803353,False
4300,rce-confirmed,clear_vp,SonarQube,note,production,289,0.6902367535050294,4,0.21634209953227757,False
4301,malware-callback,clear_vp,SonarQube,note,production,350,0.013198082381222553,1,0.5599019304103781,False
4302,line-too-long,clear_fp,CodeQL,note,test,1728,0.5164477607464409,8,0.007158683595342552,True
4303,deserialization,clear_vp,SonarQube,none,test,547,0.5133396624570512,4,0.9106881006010767,False
4304,ssrf-request,clear_vp,CodeQL,error,production,1151,0.18672687233955532,2,0.5525053566375132,False
4305,csrf-missing,mixed,SonarQube,none,production,747,0.06600072864221185,3,0.9250432019891829,False
4306,dom-xss,clear_vp,Semgrep,warning,config,783,0.6034633037186368,6,0.553606127631526,False
4307,csrf-missing,mixed,SonarQube,none,config,786,0.22202537281364154,5,0.29535714026038296,False
4308,command-injection,clear_vp,SonarQube,none,test,1359,0.2717795844702683,9,0.3267439915343533,False
4309,dns-exfiltration,clear_vp,Semgrep,warning,infra,281,0.7225526169972557,4,0.8243020442633,False
4310,hsts-missing,clear_fp,CodeQL,note,production,1140,0.24056975347251675,5,0.9796776665402893,True
4311,insecure-deser,clear_vp,Semgrep,none,config,1481,0.4809048522598003,7,0.8786861543814105,False
4312,ssrf-request,clear_vp,CodeQL,warning,config,1872,0.37844986951295945,3,0.8317036764463892,False
4313,hardcoded-secret,mixed,SonarQube,none,production,1247,0.9817741777461568,3,0.22771605717480414,True
4314,sqli-confirmed,clear_vp,SonarQube,warning,production,856,0.9840880755795793,7,0.8341671153252108,False
4315,sql-injection,mixed,CodeQL,error,production,223,0.5598518568631188,5,0.8529716805804076,False
4316,unused-import,clear_fp,Semgrep,warning,infra,960,0.8836110712310283,5,0.883668942311987,True
4317,deserialization,clear_vp,Semgrep,note,production,909,0.5416539491854653,4,0.6938169780057876,False
4318,s3-no-encryption,mixed,SonarQube,note,production,1461,0.9145045543093215,8,0.33267661147903593,False
4319,gdpr-data-leak,clear_vp,CodeQL,note,test,1440,0.8662412982388532,3,0.4571169471970793,False
4320,open-redirect,mixed,Semgrep,error,infra,230,0.805326258783608,4,0.2970531805269141,False
4321,path-traversal,mixed,CodeQL,warning,production,1201,0.10164817597132803,4,0.81699423859199,False
4322,xss-reflected,mixed,Semgrep,warning,production,1586,0.27007306798062425,4,0.695414811454475,True
4323,line-too-long,clear_fp,SonarQube,warning,production,1777,0.03886252603008011,6,0.7657972797611081,True
4324,assert-usage,clear_fp,Semgrep,note,production,1990,0.9551703188966955,8,0.15042550985148329,True
4325,insecure-deser,clear_vp,Semgrep,note,infra,1292,0.48550975678195296,3,0.6678823677428953,False
4326,dom-xss,clear_vp,SonarQube,note,infra,947,0.010130636924966852,4,0.8992242589621797,False
4327,sql-injection,mixed,Semgrep,none,infra,69,0.8981520422531237,8,0.08005480065671156,True
4328,ssh-anomaly,mixed,CodeQL,error,production,427,0.9654402217738235,4,0.43425763037514886,False
4329,path-traversal,mixed,CodeQL,note,production,867,0.8272342045102526,5,0.05017987759175391,False
4330,deserialization,clear_vp,CodeQL,note,test,1822,0.6515681118297371,5,0.18006967223818438,False
4331,rds-public,mixed,Semgrep,error,production,1465,0.6481610167337426,7,0.023152433609641365,False
4332,hardcoded-secret,mixed,Semgrep,warning,production,903,0.23621696312373186,4,0.3937741304151291,True
4333,unused-import,clear_fp,Semgrep,warning,production,1341,0.9997544604343309,3,0.9001628593996623,True
4334,line-too-long,clear_fp,CodeQL,error,production,907,0.33373783436474125,2,0.9388625369397775,True
4335,todo-comment,clear_fp,CodeQL,warning,config,1437,0.41634406634631627,3,0.08449141515605085,True
4336,sqli-confirmed,clear_vp,Semgrep,note,production,1741,0.9577036319785568,8,0.09202045866155228,False
4337,catch-generic,clear_fp,CodeQL,note,production,412,0.06775898319035445,4,0.03226930888481461,True
4338,sqli-confirmed,clear_vp,Semgrep,warning,production,520,0.7683852430170185,3,0.33100265426793085,False
4339,weak-cipher,mixed,Semgrep,warning,production,587,0.9057961339997102,4,0.34261652307882295,True
4340,malware-callback,clear_vp,CodeQL,note,infra,1225,0.10583481442322651,3,0.6866433176014332,False
4341,gdpr-data-leak,clear_vp,CodeQL,warning,production,985,0.9736633852130752,6,0.9735959862704544,False
4342,rce-confirmed,clear_vp,SonarQube,note,infra,1533,0.7266276157819794,6,0.9539150443409055,False
4343,malware-callback,clear_vp,SonarQube,note,test,972,0.13452375856355836,3,0.370669257207512,False
4344,open-redirect,mixed,CodeQL,note,infra,1114,0.6850174526268076,3,0.49352238491585154,True
4345,command-injection,clear_vp,Semgrep,error,infra,1555,0.34866583560347675,5,0.5970147507018604,False
4346,line-too-long,clear_fp,CodeQL,warning,test,732,0.06337988488316382,2,0.4414865382394473,True
4347,catch-generic,clear_fp,Semgrep,error,production,496,0.7017638917149922,4,0.46913697518791797,True
4348,todo-comment,clear_fp,CodeQL,warning,production,1075,0.5261146195465867,5,0.7751212061003665,True
4349,command-injection,clear_vp,Semgrep,note,production,1575,0.48330405820624023,4,0.893608885851233,False
4350,hsts-missing,clear_fp,CodeQL,error,production,972,0.9663158904144339,8,0.3910512617930828,True
4351,public-subnet,mixed,CodeQL,note,production,1788,0.1809792226418151,1,0.5308073749442845,False
4352,ssh-anomaly,mixed,CodeQL,warning,config,1036,0.20149014599630044,2,0.6453340266811132,True
4353,dom-xss,clear_vp,CodeQL,error,production,1359,0.5458016617917159,4,0.009011000686818371,False
4354,sql-injection,mixed,Semgrep,error,production,52,0.9763548339935794,4,0.33425774216561055,False
4355,hardcoded-secret,mixed,Semgrep,error,production,1067,0.40766709214609087,6,0.42780232487392666,False
4356,sqli-confirmed,clear_vp,Semgrep,warning,config,717,0.14147943958452802,5,0.800496972707688,False
4357,hardcoded-secret,mixed,CodeQL,error,production,500,0.06998651024485925,2,0.24795158493331648,False
4358,hsts-missing,clear_fp,CodeQL,error,production,1908,0.8947469097143326,7,0.9545337293096717,True
4359,hardcoded-secret,mixed,Semgrep,error,test,982,0.9071957996608533,5,0.6528164310606762,True
4360,assert-usage,clear_fp,SonarQube,note,production,312,0.38330065975935956,4,0.6917726196928239,True
4361,xss-reflected,mixed,Semgrep,warning,production,1168,0.7413842251534625,4,0.8308391329553833,False
4362,s3-no-encryption,mixed,SonarQube,none,config,1770,0.7434407240540865,7,0.22776030754075238,True
4363,bare-except,clear_fp,Semgrep,note,production,657,0.8549140223730962,5,0.05841789642048567,False
4364,hsts-missing,clear_fp,SonarQube,none,test,192,0.09449030696857152,4,0.6905050924872256,True
4365,malware-callback,clear_vp,Semgrep,error,test,377,0.551991306311767,3,0.8646899874812065,False
4366,hardcoded-secret,mixed,CodeQL,warning,config,1339,0.8267538702558181,3,0.4203738857571463,False
4367,sqli-confirmed,clear_vp,Semgrep,none,infra,1536,0.8879923093544555,1,0.27597157498249125,False
4368,public-subnet,mixed,Semgrep,none,test,1525,0.004419308898930052,4,0.24973078444945496,True
4369,deserialization,clear_vp,Semgrep,warning,production,812,0.7528087913892167,2,0.17706988579200222,False
4370,unused-import,clear_fp,CodeQL,warning,production,1501,0.17799790636584945,3,0.41339990136508087,True
4371,xss-reflected,mixed,Semgrep,error,production,9,0.6649401921345901,4,0.11345660032627691,True
4372,prototype-pollution,mixed,CodeQL,note,production,92,0.8775036510531669,3,0.41134792298378897,False
4373,ssrf-request,clear_vp,Semgrep,warning,config,707,0.6698215975553328,2,0.17994758117833765,False
4374,weak-cipher,mixed,Semgrep,warning,production,223,0.30962163876517,3,0.7655602625713122,False
4375,http-404-burst,clear_fp,CodeQL,none,test,194,0.6611157591555525,6,0.5926995547093319,True
4376,prototype-pollution,mixed,SonarQube,warning,production,412,0.6651534937300266,1,0.9072149398174293,True
4377,todo-comment,clear_fp,CodeQL,error,test,125,0.004447978098829242,3,0.6069964774994865,True
4378,sqli-confirmed,clear_vp,Semgrep,warning,infra,1513,0.7503221793267337,7,0.604722764035281,False
4379,s3-no-encryption,mixed,SonarQube,note,infra,988,0.3482678776947099,4,0.9834678675296525,False
4380,eval-detected,clear_fp,Semgrep,note,infra,1650,0.3294161247450538,4,0.9328911642532921,True
4381,public-subnet,mixed,SonarQube,note,production,1647,0.26511401337474305,9,0.6961261239268957,True
4382,hsts-missing,clear_fp,SonarQube,warning,production,1379,0.32952904340069356,5,0.10614874848925737,True
4383,hardcoded-secret,mixed,Semgrep,none,production,1044,0.20150046409298472,2,0.06967056681322426,False
4384,rds-public,mixed,SonarQube,note,infra,989,0.56021988706123,3,0.8104628564767061,True
4385,rds-public,mixed,CodeQL,error,production,51,0.9930561093681152,6,0.20021142797868796,False
4386,xss-reflected,mixed,Semgrep,warning,infra,626,0.434058777392235,6,0.17457187105845973,False
4387,dns-exfiltration,clear_vp,Semgrep,note,infra,370,0.16206399017954798,3,0.786654509859468,False
4388,hardcoded-secret,mixed,CodeQL,warning,production,607,0.557652450827731,5,0.7149732675784257,True
4389,ssrf-request,clear_vp,Semgrep,none,config,1106,0.9174751572375017,6,0.9487626550510335,False
4390,xss-reflected,mixed,Semgrep,warning,production,1548,0.6943340904661148,7,0.3804345874930011,False
4391,deserialization,clear_vp,CodeQL,error,test,1150,0.33338745976695117,4,0.6694012115293623,False
4392,prototype-pollution,mixed,CodeQL,none,config,1372,0.7786504917281257,6,0.9078420872025322,True
4393,rce-confirmed,clear_vp,SonarQube,none,infra,1927,0.5496075068295995,4,0.3289617447470593,False
4394,command-injection,clear_vp,Semgrep,warning,config,944,0.021778919941850994,4,0.8519253576639112,False
4395,weak-cipher,mixed,CodeQL,error,config,1975,0.31313888509078025,2,0.19013675599252522,False
4396,hsts-missing,clear_fp,SonarQube,note,production,512,0.5768645235042132,5,0.5918670025070754,True
4397,http-404-burst,clear_fp,Semgrep,warning,test,1585,0.46655462692435834,4,0.5286658032319433,True
4398,xss-reflected,mixed,SonarQube,note,config,1018,0.549945992075782,4,0.6273031536308901,True
4399,hardcoded-secret,mixed,CodeQL,note,config,1687,0.2249483608583902,6,0.17884198994610034,True
4400,unused-import,clear_fp,Semgrep,warning,production,813,0.23230840688648624,7,0.5966310034224331,True
4401,sql-injection,mixed,Semgrep,error,test,824,0.0079500828867336,1,0.6315045776431909,False
4402,assert-usage,clear_fp,Semgrep,error,config,910,0.15525684508106763,4,0.12474474134708147,True
